2500, 1.544307, 1.573590, 2.028264
2500, 1.520975, 1.507794, 1.913620
2500, 1.515670, 1.537339, 2.003458
2500, 1.518110, 1.572767, 1.867427
2500, 1.526118, 1.520862, 1.976153
2500, 1.552190, 1.530554, 1.967693
2500, 1.529773, 1.502868, 2.037783
2500, 1.568679, 1.503613, 2.052195
2500, 1.590970, 1.577367, 2.021082
2500, 1.589376, 1.539092, 1.993907
2500, 1.553784, 1.563813, 1.915210
2500, 1.499869, 1.520365, 2.021741
2500, 1.510227, 1.531129, 2.023067
2500, 1.537539, 1.574350, 2.100512
2500, 1.548416, 1.550481, 1.941148
2500, 1.536269, 1.567799, 1.966401
2500, 1.522272, 1.604927, 2.035150
2500, 1.516848, 1.536522, 1.994602
2500, 1.534339, 1.587403, 2.070011
2500, 1.561145, 1.554454, 1.941311
2500, 1.563074, 1.535904, 1.925811
2500, 1.513324, 1.560454, 1.915774
2500, 1.525791, 1.502351, 2.004097
2500, 1.492141, 1.504691, 2.012660
2500, 1.516731, 1.519017, 1.914568
2500, 1.605020, 1.495121, 2.029436
2500, 1.558537, 1.547428, 1.973478
2500, 1.469731, 1.585515, 1.987507
2500, 1.524326, 1.567267, 2.029848
2500, 1.500323, 1.549536, 2.006531
2500, 1.541764, 1.544395, 1.981996
2500, 1.567692, 1.613745, 1.984538
2500, 1.583374, 1.529967, 1.985314
2500, 1.529980, 1.524072, 2.052678
2500, 1.577466, 1.605430, 1.918064
2500, 1.570559, 1.572315, 2.002635
2500, 1.558452, 1.521961, 2.030594
2500, 1.520296, 1.582471, 2.000848
2500, 1.482567, 1.603105, 2.025206
2500, 1.558845, 1.560740, 1.941342
2500, 1.571968, 1.563923, 1.977173
2500, 1.598542, 1.516441, 1.951171
2500, 1.579340, 1.541741, 1.977079
2500, 1.571003, 1.532123, 2.015962
2500, 1.591904, 1.550129, 1.955814
2500, 1.554272, 1.533340, 2.003466
2500, 1.537946, 1.548658, 1.976273
2500, 1.549598, 1.541257, 1.944624
2500, 1.545885, 1.551782, 2.042204
2500, 1.518443, 1.564238, 2.053430
2500, 1.517868, 1.565958, 1.972935
2500, 1.557853, 1.571057, 1.963424
2500, 1.538495, 1.556937, 2.020563
2500, 1.532724, 1.534251, 1.945057
2500, 1.540831, 1.522048, 1.951441
2500, 1.545432, 1.501767, 2.018834
2500, 1.559604, 1.576160, 2.028621
2500, 1.569123, 1.557375, 1.906226
2500, 1.523415, 1.511292, 2.059374
2500, 1.534592, 1.506502, 1.938527
2500, 1.539838, 1.532784, 2.018823
2500, 1.561705, 1.507843, 1.969412
2500, 1.542496, 1.589458, 1.941692
2500, 1.614821, 1.574509, 2.000561
2500, 1.540829, 1.581462, 1.998236
2500, 1.527093, 1.525753, 2.087034
2500, 1.482365, 1.564044, 1.958533
2500, 1.517550, 1.587084, 1.981661
2500, 1.582875, 1.505937, 1.970301
2500, 1.548841, 1.561376, 1.994071
2500, 1.579243, 1.554725, 1.941143
2500, 1.586598, 1.526058, 1.969945
2500, 1.549835, 1.523388, 1.966692
2500, 1.515038, 1.543496, 1.947057
2500, 1.550724, 1.572324, 2.047810
2500, 1.564088, 1.544821, 2.000333
2500, 1.568342, 1.562727, 2.057507
2500, 1.559480, 1.508002, 2.000452
2500, 1.506372, 1.532359, 2.014891
2500, 1.551831, 1.529278, 2.009021
2500, 1.474182, 1.587011, 2.054882
2500, 1.540294, 1.548572, 1.909337
2500, 1.570058, 1.518722, 2.041244
2500, 1.535221, 1.536365, 1.983390
2500, 1.558555, 1.552455, 1.974404
2500, 1.575977, 1.516662, 2.080289
2500, 1.547474, 1.551756, 1.993127
2500, 1.608223, 1.526270, 2.002816
2500, 1.581760, 1.551588, 1.906406
2500, 1.515819, 1.523115, 2.002299
2500, 1.586679, 1.507146, 1.970074
2500, 1.553929, 1.504140, 1.991111
2500, 1.543989, 1.496112, 1.923058
2500, 1.546676, 1.531196, 1.976398
2500, 1.529245, 1.539418, 1.983470
2500, 1.551620, 1.505574, 1.940470
2500, 1.495352, 1.570992, 1.948895
2500, 1.565384, 1.548649, 1.934950
2500, 1.508731, 1.560606, 2.010477
2500, 1.566715, 1.555881, 2.040738
2500, 1.524906, 1.567756, 2.002817
2500, 1.560953, 1.527620, 1.995042
2500, 1.504022, 1.538017, 2.056129
2500, 1.488415, 1.537398, 1.957774
2500, 1.529417, 1.529691, 1.949040
2500, 1.550786, 1.539454, 1.971652
2500, 1.569790, 1.571097, 1.926266
2500, 1.536518, 1.535830, 1.951439
2500, 1.505714, 1.564486, 1.943517
2500, 1.532565, 1.590410, 1.912832
2500, 1.530037, 1.532873, 1.964917
2500, 1.522108, 1.513751, 2.061871
2500, 1.557262, 1.555046, 2.001187
2500, 1.543557, 1.547713, 2.001020
2500, 1.606491, 1.530783, 2.001901
2500, 1.549348, 1.550180, 1.998309
2500, 1.528344, 1.544477, 1.982882
2500, 1.545404, 1.557642, 2.045673
2500, 1.532922, 1.568429, 2.074084
2500, 1.483816, 1.539831, 2.067910
2500, 1.560878, 1.495230, 1.978293
2500, 1.560971, 1.538499, 2.030853
2500, 1.539064, 1.558629, 2.007847
2500, 1.545589, 1.527607, 2.051308
2500, 1.563983, 1.514040, 1.964163
2500, 1.566638, 1.485563, 2.033318
2500, 1.529253, 1.511105, 2.081651
2500, 1.524641, 1.587497, 2.087029
2500, 1.519296, 1.541079, 1.910592
2500, 1.510942, 1.572360, 1.925139
2500, 1.553840, 1.517158, 2.027164
2500, 1.503763, 1.511448, 2.032040
2500, 1.502096, 1.531870, 1.989722
2500, 1.564737, 1.571367, 1.969480
2500, 1.557014, 1.499715, 1.972033
2500, 1.543047, 1.542206, 2.014715
2500, 1.613798, 1.531930, 2.018857
2500, 1.511858, 1.553175, 2.029138
2500, 1.555417, 1.522111, 1.964667
2500, 1.477435, 1.506739, 2.021494
2500, 1.538335, 1.637165, 2.055730
2500, 1.557419, 1.600431, 1.927027
2500, 1.491109, 1.518214, 1.963214
2500, 1.507238, 1.548798, 2.006678
2500, 1.597428, 1.558442, 2.008285
2500, 1.494147, 1.583792, 2.016443
2500, 1.542044, 1.561811, 2.015092
2500, 1.529048, 1.541965, 1.938708
2500, 1.543320, 1.524587, 1.962586
2500, 1.603427, 1.472449, 2.017086
2500, 1.551037, 1.488860, 1.965335
2500, 1.561418, 1.470915, 2.004619
2500, 1.453899, 1.525562, 2.019169
2500, 1.520608, 1.585227, 1.965805
2500, 1.543965, 1.542066, 1.939972
2500, 1.511357, 1.557852, 1.859557
2500, 1.511580, 1.524966, 1.992015
2500, 1.499156, 1.504059, 1.995914
2500, 1.533351, 1.495411, 2.059526
2500, 1.505353, 1.565133, 2.000549
2500, 1.554799, 1.552828, 1.995193
2500, 1.566678, 1.535260, 2.022453
2500, 1.564682, 1.546380, 1.990632
2500, 1.556124, 1.537692, 2.066156
2500, 1.533432, 1.589827, 2.056390
2500, 1.530227, 1.545007, 1.995089
2500, 1.533020, 1.549407, 2.024262
2500, 1.599701, 1.540078, 2.010258
2500, 1.569272, 1.564705, 1.893283
2500, 1.596725, 1.605784, 1.982013
2500, 1.556194, 1.529004, 2.026427
2500, 1.495824, 1.550626, 1.994257
2500, 1.576485, 1.537249, 2.093486
2500, 1.599115, 1.553057, 1.920531
2500, 1.518269, 1.572173, 1.977270
2500, 1.538308, 1.525728, 2.122441
2500, 1.509234, 1.557791, 1.997134
2500, 1.504840, 1.569555, 2.053034
2500, 1.550174, 1.506545, 1.990638
2500, 1.573746, 1.524939, 1.908263
2500, 1.573312, 1.605273, 1.991609
2500, 1.577349, 1.532626, 1.944725
2500, 1.560039, 1.527159, 2.130960
2500, 1.535934, 1.543465, 1.865397
2500, 1.525567, 1.611924, 2.005927
2500, 1.548979, 1.591213, 1.997805
2500, 1.556857, 1.513317, 2.036947
2500, 1.558078, 1.523299, 1.978688
2500, 1.592518, 1.551266, 1.951737
2500, 1.519637, 1.560993, 1.965758
2500, 1.550269, 1.583637, 2.021460
2500, 1.534498, 1.593356, 1.978906
2500, 1.513647, 1.593277, 2.022904
2500, 1.542056, 1.539454, 1.955973
2500, 1.522227, 1.506930, 1.952903
2500, 1.516249, 1.530941, 2.042227
2500, 1.535494, 1.595484, 1.903744
2500, 1.539245, 1.550723, 1.940565
2500, 1.503344, 1.526746, 1.923428
2500, 1.500314, 1.533521, 2.060213
2500, 1.491557, 1.565238, 2.036076
2500, 1.547424, 1.561687, 1.980903
2500, 1.548247, 1.526881, 2.024098
2500, 1.521099, 1.545574, 2.066884
2500, 1.576617, 1.532088, 1.963611
2500, 1.545130, 1.615580, 2.021975
2500, 1.473329, 1.544448, 2.043945
2500, 1.559926, 1.561793, 2.005662
2500, 1.554563, 1.544811, 1.914753
2500, 1.571915, 1.523795, 2.036273
2500, 1.544126, 1.539090, 1.968346
2500, 1.562029, 1.542492, 1.988771
2500, 1.553477, 1.576355, 1.943080
2500, 1.544474, 1.507188, 2.010830
2500, 1.551715, 1.556872, 1.877153
2500, 1.554775, 1.528929, 2.013069
2500, 1.611227, 1.474226, 1.947943
2500, 1.577439, 1.527331, 1.969657
2500, 1.532573, 1.555998, 2.064258
2500, 1.537984, 1.547948, 1.939311
2500, 1.532134, 1.578922, 1.994071
2500, 1.582945, 1.508613, 1.933876
2500, 1.503915, 1.536860, 1.977255
2500, 1.567753, 1.514874, 1.951782
2500, 1.549520, 1.550729, 2.131855
2500, 1.569641, 1.524373, 2.005954
2500, 1.498525, 1.560009, 1.974214
2500, 1.494453, 1.502356, 2.024490
2500, 1.523300, 1.534127, 2.006015
2500, 1.530586, 1.512978, 2.005879
2500, 1.585486, 1.496235, 1.983365
2500, 1.498079, 1.549987, 2.016167
2500, 1.518776, 1.513843, 1.964507
2500, 1.598696, 1.560443, 1.958268
2500, 1.568152, 1.519976, 1.918558
2500, 1.517711, 1.542112, 2.044560
2500, 1.516553, 1.536487, 2.002720
2500, 1.605178, 1.556191, 1.985981
2500, 1.529756, 1.574958, 1.988581
2500, 1.563562, 1.505417, 2.014458
2500, 1.491406, 1.584035, 1.969724
2500, 1.528308, 1.509499, 2.050893
2500, 1.587546, 1.543794, 1.977133
2500, 1.488985, 1.578348, 2.052878
2500, 1.521979, 1.524720, 2.019471
2500, 1.524105, 1.512329, 2.022427
2500, 1.565175, 1.557132, 2.054347
2500, 1.500745, 1.515547, 1.970400
2500, 1.532708, 1.531710, 1.990714
2500, 1.534416, 1.504211, 1.922568
2500, 1.553493, 1.529103, 1.970078
2500, 1.564075, 1.500854, 2.029615
2500, 1.506771, 1.555005, 2.009468
2500, 1.527381, 1.532088, 2.072196
2500, 1.525608, 1.557775, 2.098553
2500, 1.540006, 1.551292, 1.962388
2500, 1.523235, 1.563423, 2.048741
2500, 1.559326, 1.542451, 2.011756
2500, 1.503668, 1.574995, 2.001460
2500, 1.532199, 1.533428, 1.993756
2500, 1.552487, 1.559357, 2.004041
2500, 1.509055, 1.585780, 2.010745
2500, 1.534681, 1.563370, 1.991946
2500, 1.477245, 1.513071, 1.974480
2500, 1.548043, 1.534682, 2.069914
2500, 1.541177, 1.538778, 2.064658
2500, 1.579478, 1.561281, 2.038663
2500, 1.563532, 1.587768, 1.929956
2500, 1.513487, 1.566417, 2.012720
2500, 1.537222, 1.514582, 2.068257
2500, 1.550599, 1.488759, 1.947447
2500, 1.583800, 1.525556, 1.991704
2500, 1.534302, 1.535292, 2.022336
2500, 1.526946, 1.529952, 2.002336
2500, 1.554109, 1.546513, 2.061943
2500, 1.555559, 1.507396, 2.022198
2500, 1.548727, 1.567389, 1.924235
2500, 1.596986, 1.538724, 1.911055
2500, 1.561464, 1.613431, 1.941515
2500, 1.528811, 1.503754, 2.053678
2500, 1.556517, 1.545473, 1.972119
2500, 1.508961, 1.533801, 1.972370
2500, 1.539803, 1.540286, 2.018319
2500, 1.540398, 1.570070, 2.007621
2500, 1.531731, 1.552613, 2.008494
2500, 1.547238, 1.552237, 1.972340
2500, 1.541254, 1.572304, 1.971739
2500, 1.510684, 1.541822, 2.011171
2500, 1.521844, 1.465456, 1.936068
2500, 1.561790, 1.571032, 1.896990
2500, 1.576292, 1.552905, 2.001202
2500, 1.548265, 1.550930, 2.031298
2500, 1.551226, 1.601429, 1.960451
2500, 1.565831, 1.550786, 1.868749
2500, 1.554117, 1.545926, 2.006589
2500, 1.535224, 1.502932, 1.952713
2500, 1.522555, 1.521006, 2.087038
2500, 1.544961, 1.563065, 1.872009
2500, 1.545975, 1.492144, 2.021914
2500, 1.610475, 1.530107, 2.015505
2500, 1.517161, 1.522080, 2.021286
2500, 1.540091, 1.581158, 1.945270
2500, 1.538293, 1.521831, 1.975460
2500, 1.550648, 1.515694, 1.896588
2500, 1.468950, 1.561410, 1.979815
2500, 1.538333, 1.583791, 1.981635
2500, 1.601549, 1.567234, 1.980512
2500, 1.548542, 1.575075, 1.968077
2500, 1.552378, 1.521611, 1.971667
2500, 1.581496, 1.548942, 1.979156
2500, 1.575084, 1.524322, 2.072505
2500, 1.521728, 1.522224, 1.948118
2500, 1.514886, 1.589265, 2.028476
2500, 1.604174, 1.540299, 1.963726
2500, 1.528123, 1.476725, 1.968842
2500, 1.503265, 1.508459, 2.006505
